Id,SalePrice
1461,129000.0
1462,157900.0
1463,192000.0
1464,177500.0
1465,213500.0
1466,177500.0
1467,140000.0
1468,177500.0
1469,186500.0
1470,129500.0
1471,210000.0
1472,100000.0
1473,100000.0
1474,148500.0
1475,140000.0
1476,446261.0
1477,235128.0
1478,315000.0
1479,232000.0
1480,402861.0
1481,253293.0
1482,202500.0
1483,176432.0
1484,213490.0
1485,184000.0
1486,225000.0
1487,410000.0
1488,250000.0
1489,250580.0
1490,193500.0
1491,176000.0
1492,129000.0
1493,130500.0
1494,337000.0
1495,305900.0
1496,302000.0
1497,202665.0
1498,151000.0
1499,155000.0
1500,81000.0
1501,177500.0
1502,175500.0
1503,392500.0
1504,227000.0
1505,204000.0
1506,185750.0
1507,151400.0
1508,168000.0
1509,165000.0
1510,147500.0
1511,168500.0
1512,197500.0
1513,156500.0
1514,127000.0
1515,191000.0
1516,154000.0
1517,176000.0
1518,126000.0
1519,235000.0
1520,143000.0
1521,160000.0
1522,166000.0
1523,99500.0
1524,115000.0
1525,62383.0
1526,114500.0
1527,110000.0
1528,132000.0
1529,132000.0
1530,205000.0
1531,115000.0
1532,114500.0
1533,161500.0
1534,99500.0
1535,139000.0
1536,125000.0
1537,58500.0
1538,164000.0
1539,122000.0
1540,118500.0
1541,177500.0
1542,139000.0
1543,167500.0
1544,91000.0
1545,81000.0
1546,110000.0
1547,140000.0
1548,152000.0
1549,127000.0
1550,141500.0
1551,100000.0
1552,149900.0
1553,135500.0
1554,66500.0
1555,127000.0
1556,76000.0
1557,140000.0
1558,91000.0
1559,130000.0
1560,133900.0
1561,131000.0
1562,125000.0
1563,144000.0
1564,167900.0
1565,148000.0
1566,246578.0
1567,84000.0
1568,224000.0
1569,165000.0
1570,131000.0
1571,159434.0
1572,145000.0
1573,224900.0
1574,85000.0
1575,190000.0
1576,228950.0
1577,198900.0
1578,177500.0
1579,140000.0
1580,189000.0
1581,155000.0
1582,129000.0
1583,305900.0
1584,239799.0
1585,140000.0
1586,58500.0
1587,107500.0
1588,140000.0
1589,80000.0
1590,144000.0
1591,108000.0
1592,109900.0
1593,105900.0
1594,143900.0
1595,104000.0
1596,222500.0
1597,188000.0
1598,174000.0
1599,220000.0
1600,213500.0
1601,89000.0
1602,105000.0
1603,125500.0
1604,275000.0
1605,252000.0
1606,167500.0
1607,126000.0
1608,198900.0
1609,198900.0
1610,167500.0
1611,148000.0
1612,167500.0
1613,180000.0
1614,143000.0
1615,75500.0
1616,82500.0
1617,106000.0
1618,130000.0
1619,128200.0
1620,118964.0
1621,81000.0
1622,153000.0
1623,324000.0
1624,168000.0
1625,132500.0
1626,175000.0
1627,185000.0
1628,275500.0
1629,180000.0
1630,402000.0
1631,209500.0
1632,270000.0
1633,180000.0
1634,175900.0
1635,174000.0
1636,171500.0
1637,167500.0
1638,226000.0
1639,178000.0
1640,226000.0
1641,196000.0
1642,224900.0
1643,210000.0
1644,227000.0
1645,175000.0
1646,156000.0
1647,167000.0
1648,154000.0
1649,144000.0
1650,123600.0
1651,115000.0
1652,100000.0
1653,106000.0
1654,140000.0
1655,140000.0
1656,140000.0
1657,140000.0
1658,140000.0
1659,140000.0
1660,151000.0
1661,485000.0
1662,325000.0
1663,556581.0
1664,555000.0
1665,370878.0
1666,312500.0
1667,402000.0
1668,315000.0
1669,264132.0
1670,315000.0
1671,220000.0
1672,386250.0
1673,309000.0
1674,248900.0
1675,194700.0
1676,196000.0
1677,207500.0
1678,556581.0
1679,440000.0
1680,318061.0
1681,277500.0
1682,312500.0
1683,202500.0
1684,170000.0
1685,174000.0
1686,160200.0
1687,170000.0
1688,188500.0
1689,188500.0
1690,184000.0
1691,184000.0
1692,248000.0
1693,184000.0
1694,167000.0
1695,170000.0
1696,320000.0
1697,173000.0
1698,315000.0
1699,350000.0
1700,236000.0
1701,237000.0
1702,249700.0
1703,255000.0
1704,306000.0
1705,236500.0
1706,555000.0
1707,230000.0
1708,198900.0
1709,315500.0
1710,232600.0
1711,282922.0
1712,201000.0
1713,220000.0
1714,227000.0
1715,216000.0
1716,151000.0
1717,151000.0
1718,147000.0
1719,225000.0
1720,275000.0
1721,151000.0
1722,155000.0
1723,155000.0
1724,198900.0
1725,222500.0
1726,200000.0
1727,181000.0
1728,185900.0
1729,156932.0
1730,142953.0
1731,125000.0
1732,147000.0
1733,143750.0
1734,139000.0
1735,136500.0
1736,147000.0
1737,345000.0
1738,221000.0
1739,301000.0
1740,190000.0
1741,196000.0
1742,168500.0
1743,183900.0
1744,312500.0
1745,335000.0
1746,315000.0
1747,222000.0
1748,240000.0
1749,143000.0
1750,142500.0
1751,226000.0
1752,133000.0
1753,152000.0
1754,205000.0
1755,145000.0
1756,123600.0
1757,127000.0
1758,162000.0
1759,165500.0
1760,170000.0
1761,142500.0
1762,197500.0
1763,158900.0
1764,123500.0
1765,163500.0
1766,228950.0
1767,197500.0
1768,133700.0
1769,174000.0
1770,130000.0
1771,135000.0
1772,127000.0
1773,155000.0
1774,112000.0
1775,136000.0
1776,109008.0
1777,109500.0
1778,128900.0
1779,108000.0
1780,185000.0
1781,132000.0
1782,109900.0
1783,122900.0
1784,84900.0
1785,120000.0
1786,240000.0
1787,171900.0
1788,39300.0
1789,84500.0
1790,82500.0
1791,200000.0
1792,127000.0
1793,137500.0
1794,122000.0
1795,160000.0
1796,107500.0
1797,109500.0
1798,132000.0
1799,109500.0
1800,114500.0
1801,107500.0
1802,181000.0
1803,140000.0
1804,140000.0
1805,154500.0
1806,117000.0
1807,133900.0
1808,110000.0
1809,104900.0
1810,134432.0
1811,118500.0
1812,79000.0
1813,119000.0
1814,116050.0
1815,39300.0
1816,108000.0
1817,135000.0
1818,139500.0
1819,122900.0
1820,81000.0
1821,108000.0
1822,173500.0
1823,55993.0
1824,149000.0
1825,132500.0
1826,79900.0
1827,113000.0
1828,133000.0
1829,115000.0
1830,159000.0
1831,167500.0
1832,118500.0
1833,160000.0
1834,104900.0
1835,170000.0
1836,117500.0
1837,120500.0
1838,140000.0
1839,64500.0
1840,179000.0
1841,147000.0
1842,76000.0
1843,145000.0
1844,135000.0
1845,136500.0
1846,155000.0
1847,165000.0
1848,60000.0
1849,139600.0
1850,129000.0
1851,188700.0
1852,137000.0
1853,134000.0
1854,195000.0
1855,105000.0
1856,248000.0
1857,115000.0
1858,142953.0
1859,118964.0
1860,144000.0
1861,118964.0
1862,167500.0
1863,167500.0
1864,167500.0
1865,313000.0
1866,285000.0
1867,244600.0
1868,297000.0
1869,210000.0
1870,318000.0
1871,252000.0
1872,174000.0
1873,248000.0
1874,153000.0
1875,210000.0
1876,187000.0
1877,210000.0
1878,205000.0
1879,143000.0
1880,143750.0
1881,220000.0
1882,255000.0
1883,197000.0
1884,237000.0
1885,270000.0
1886,297000.0
1887,210000.0
1888,286000.0
1889,156932.0
1890,145000.0
1891,145000.0
1892,112500.0
1893,135000.0
1894,100000.0
1895,127000.0
1896,118500.0
1897,160000.0
1898,66500.0
1899,137500.0
1900,200100.0
1901,173000.0
1902,98600.0
1903,197000.0
1904,129000.0
1905,172500.0
1906,127000.0
1907,211000.0
1908,124000.0
1909,86000.0
1910,124000.0
1911,187500.0
1912,320000.0
1913,200000.0
1914,40000.0
1915,392000.0
1916,60000.0
1917,250000.0
1918,130000.0
1919,146000.0
1920,167500.0
1921,556581.0
1922,264132.0
1923,243000.0
1924,302000.0
1925,205000.0
1926,395192.0
1927,176000.0
1928,180000.0
1929,133900.0
1930,148000.0
1931,129500.0
1932,148000.0
1933,172000.0
1934,167000.0
1935,187500.0
1936,192000.0
1937,188000.0
1938,180000.0
1939,270000.0
1940,210000.0
1941,175000.0
1942,187500.0
1943,179900.0
1944,310000.0
1945,377426.0
1946,197900.0
1947,377426.0
1948,180500.0
1949,280000.0
1950,195400.0
1951,271000.0
1952,335000.0
1953,194700.0
1954,190000.0
1955,105000.0
1956,229000.0
1957,156500.0
1958,340000.0
1959,150900.0
1960,109008.0
1961,112500.0
1962,89000.0
1963,89000.0
1964,113000.0
1965,148500.0
1966,140000.0
1967,293077.0
1968,350000.0
1969,315000.0
1970,465000.0
1971,325000.0
1972,325000.0
1973,275500.0
1974,339750.0
1975,555000.0
1976,271000.0
1977,403000.0
1978,395000.0
1979,318061.0
1980,187500.0
1981,315000.0
1982,229456.0
1983,213500.0
1984,175500.0
1985,210000.0
1986,246578.0
1987,171750.0
1988,177000.0
1989,180000.0
1990,215000.0
1991,224000.0
1992,221000.0
1993,180000.0
1994,242000.0
1995,178000.0
1996,250000.0
1997,466500.0
1998,440000.0
1999,238000.0
2000,290000.0
2001,238000.0
2002,224900.0
2003,235128.0
2004,255500.0
2005,270000.0
2006,212000.0
2007,225000.0
2008,250580.0
2009,200000.0
2010,180000.0
2011,179000.0
2012,176000.0
2013,183200.0
2014,179000.0
2015,195000.0
2016,178900.0
2017,197900.0
2018,147000.0
2019,134900.0
2020,109500.0
2021,127000.0
2022,175000.0
2023,167500.0
2024,189000.0
2025,437154.0
2026,185850.0
2027,80000.0
2028,146000.0
2029,172500.0
2030,266000.0
2031,266000.0
2032,264132.0
2033,266000.0
2034,183900.0
2035,155000.0
2036,230000.0
2037,230000.0
2038,333168.0
2039,202500.0
2040,415298.0
2041,262000.0
2042,248000.0
2043,197500.0
2044,197900.0
2045,302000.0
2046,125000.0
2047,167900.0
2048,131000.0
2049,143000.0
2050,82500.0
2051,101800.0
2052,145000.0
2053,135000.0
2054,84900.0
2055,175000.0
2056,106000.0
2057,132000.0
2058,187500.0
2059,148000.0
2060,127000.0
2061,166000.0
2062,145000.0
2063,113000.0
2064,160000.0
2065,129000.0
2066,185000.0
2067,85000.0
2068,163000.0
2069,84000.0
2070,108000.0
2071,105900.0
2072,153900.0
2073,143000.0
2074,194500.0
2075,176000.0
2076,132500.0
2077,157000.0
2078,139950.0
2079,105000.0
2080,107900.0
2081,112000.0
2082,141000.0
2083,170000.0
2084,109900.0
2085,139000.0
2086,90350.0
2087,109000.0
2088,103600.0
2089,81000.0
2090,136000.0
2091,141000.0
2092,153500.0
2093,188700.0
2094,141000.0
2095,133900.0
2096,88000.0
2097,80000.0
2098,166000.0
2099,61000.0
2100,85000.0
2101,145000.0
2102,143000.0
2103,107500.0
2104,133900.0
2105,136000.0
2106,67000.0
2107,159500.0
2108,109000.0
2109,109000.0
2110,100000.0
2111,174500.0
2112,139000.0
2113,132000.0
2114,66500.0
2115,139000.0
2116,119750.0
2117,152000.0
2118,105000.0
2119,80000.0
2120,84900.0
2121,135750.0
2122,141000.0
2123,91000.0
2124,176000.0
2125,141500.0
2126,207000.0
2127,138000.0
2128,139500.0
2129,82500.0
2130,175000.0
2131,165000.0
2132,109500.0
2133,100000.0
2134,106000.0
2135,110000.0
2136,60000.0
2137,120000.0
2138,148500.0
2139,176000.0
2140,135500.0
2141,148500.0
2142,154500.0
2143,152000.0
2144,131500.0
2145,136500.0
2146,143000.0
2147,185000.0
2148,110000.0
2149,140000.0
2150,302000.0
2151,140000.0
2152,153000.0
2153,143000.0
2154,121000.0
2155,120000.0
2156,189000.0
2157,280000.0
2158,205000.0
2159,250000.0
2160,171750.0
2161,282922.0
2162,239000.0
2163,239000.0
2164,282922.0
2165,175500.0
2166,140000.0
2167,210000.0
2168,204750.0
2169,173000.0
2170,237000.0
2171,148500.0
2172,125000.0
2173,185000.0
2174,239799.0
2175,320000.0
2176,297000.0
2177,265000.0
2178,210000.0
2179,149000.0
2180,150900.0
2181,187500.0
2182,224900.0
2183,174000.0
2184,125000.0
2185,148000.0
2186,142000.0
2187,171000.0
2188,156932.0
2189,129000.0
2190,82000.0
2191,82000.0
2192,83000.0
2193,87000.0
2194,52000.0
2195,110000.0
2196,107500.0
2197,87000.0
2198,174500.0
2199,133900.0
2200,115000.0
2201,134900.0
2202,178000.0
2203,140000.0
2204,139000.0
2205,119500.0
2206,150000.0
2207,245000.0
2208,226000.0
2209,211000.0
2210,124000.0
2211,120000.0
2212,128000.0
2213,85000.0
2214,143000.0
2215,91300.0
2216,160000.0
2217,60000.0
2218,40000.0
2219,40000.0
2220,64500.0
2221,392000.0
2222,280000.0
2223,311500.0
2224,252678.0
2225,150900.0
2226,163500.0
2227,226000.0
2228,262500.0
2229,227000.0
2230,167500.0
2231,230000.0
2232,178000.0
2233,162500.0
2234,271000.0
2235,193500.0
2236,257000.0
2237,306000.0
2238,206300.0
2239,109000.0
2240,140000.0
2241,168500.0
2242,150500.0
2243,127000.0
2244,91000.0
2245,91000.0
2246,158500.0
2247,91500.0
2248,124900.0
2249,124900.0
2250,135000.0
2251,115000.0
2252,197500.0
2253,156932.0
2254,187000.0
2255,193000.0
2256,185000.0
2257,200000.0
2258,185000.0
2259,188000.0
2260,142000.0
2261,179900.0
2262,179900.0
2263,310000.0
2264,402861.0
2265,185000.0
2266,266000.0
2267,302000.0
2268,415298.0
2269,139000.0
2270,212000.0
2271,280000.0
2272,190000.0
2273,176000.0
2274,165000.0
2275,143000.0
2276,82500.0
2277,167900.0
2278,152000.0
2279,134800.0
2280,109008.0
2281,181000.0
2282,181000.0
2283,124000.0
2284,106000.0
2285,140000.0
2286,130000.0
2287,315000.0
2288,255000.0
2289,440000.0
2290,402861.0
2291,281213.0
2292,402861.0
2293,555000.0
2294,437154.0
2295,402861.0
2296,440000.0
2297,337000.0
2298,378500.0
2299,253293.0
2300,340000.0
2301,275000.0
2302,248328.0
2303,230500.0
2304,287090.0
2305,196000.0
2306,196000.0
2307,194700.0
2308,209500.0
2309,266000.0
2310,213500.0
2311,199900.0
2312,173500.0
2313,174000.0
2314,172500.0
2315,174000.0
2316,179000.0
2317,176432.0
2318,173500.0
2319,180000.0
2320,200141.0
2321,261500.0
2322,159895.0
2323,206000.0
2324,184000.0
2325,224900.0
2326,170000.0
2327,236000.0
2328,215000.0
2329,181000.0
2330,178000.0
2331,305000.0
2332,437154.0
2333,315000.0
2334,242000.0
2335,267000.0
2336,290000.0
2337,182000.0
2338,392000.0
2339,225000.0
2340,395192.0
2341,190000.0
2342,254000.0
2343,213000.0
2344,253000.0
2345,250000.0
2346,212000.0
2347,172500.0
2348,212000.0
2349,167500.0
2350,266000.0
2351,225000.0
2352,225000.0
2353,189000.0
2354,144000.0
2355,141000.0
2356,176000.0
2357,183000.0
2358,187500.0
2359,139000.0
2360,125000.0
2361,145000.0
2362,311500.0
2363,138800.0
2364,175000.0
2365,229456.0
2366,170000.0
2367,209500.0
2368,199900.0
2369,209500.0
2370,177000.0
2371,168500.0
2372,205000.0
2373,299800.0
2374,303477.0
2375,270000.0
2376,262280.0
2377,287000.0
2378,116050.0
2379,129000.0
2380,148500.0
2381,164500.0
2382,202500.0
2383,213000.0
2384,236000.0
2385,155000.0
2386,133000.0
2387,143000.0
2388,107000.0
2389,132000.0
2390,143500.0
2391,130000.0
2392,109000.0
2393,175500.0
2394,146800.0
2395,239000.0
2396,157000.0
2397,168000.0
2398,134800.0
2399,39300.0
2400,37900.0
2401,134800.0
2402,128000.0
2403,145000.0
2404,140000.0
2405,168500.0
2406,132000.0
2407,139950.0
2408,156000.0
2409,150000.0
2410,166000.0
2411,114500.0
2412,143000.0
2413,135000.0
2414,114500.0
2415,160000.0
2416,130000.0
2417,155000.0
2418,130000.0
2419,159434.0
2420,114500.0
2421,139000.0
2422,141000.0
2423,141000.0
2424,139000.0
2425,189000.0
2426,120000.0
2427,135500.0
2428,133000.0
2429,110000.0
2430,126000.0
2431,120000.0
2432,133700.0
2433,132000.0
2434,145000.0
2435,157000.0
2436,106500.0
2437,115000.0
2438,123000.0
2439,109900.0
2440,106000.0
2441,110500.0
2442,103200.0
2443,114500.0
2444,141000.0
2445,95000.0
2446,149900.0
2447,250000.0
2448,136000.0
2449,134900.0
2450,175900.0
2451,110000.0
2452,159500.0
2453,106500.0
2454,128000.0
2455,90350.0
2456,140000.0
2457,103200.0
2458,66500.0
2459,100000.0
2460,146000.0
2461,110000.0
2462,149000.0
2463,105000.0
2464,135500.0
2465,100000.0
2466,116050.0
2467,185900.0
2468,95000.0
2469,73000.0
2470,239000.0
2471,219500.0
2472,191000.0
2473,120500.0
2474,98000.0
2475,167500.0
2476,103600.0
2477,134500.0
2478,163500.0
2479,110000.0
2480,129000.0
2481,154500.0
2482,123000.0
2483,137500.0
2484,125000.0
2485,125000.0
2486,155000.0
2487,239000.0
2488,141000.0
2489,135000.0
2490,176000.0
2491,88000.0
2492,181000.0
2493,110000.0
2494,170000.0
2495,84000.0
2496,239000.0
2497,139000.0
2498,116500.0
2499,84000.0
2500,127500.0
2501,150000.0
2502,143000.0
2503,106500.0
2504,178000.0
2505,236000.0
2506,248900.0
2507,372500.0
2508,248900.0
2509,221000.0
2510,209500.0
2511,200141.0
2512,224900.0
2513,235000.0
2514,225000.0
2515,152000.0
2516,156000.0
2517,143000.0
2518,155000.0
2519,237000.0
2520,197900.0
2521,190000.0
2522,231500.0
2523,132500.0
2524,129900.0
2525,159500.0
2526,129900.0
2527,112000.0
2528,134800.0
2529,129000.0
2530,123600.0
2531,220000.0
2532,226000.0
2533,195000.0
2534,270000.0
2535,315000.0
2536,205000.0
2537,202500.0
2538,172500.0
2539,195400.0
2540,176432.0
2541,183000.0
2542,192140.0
2543,143000.0
2544,118500.0
2545,106000.0
2546,150000.0
2547,140000.0
2548,150900.0
2549,167500.0
2550,184750.0
2551,140000.0
2552,130000.0
2553,82000.0
2554,120000.0
2555,64500.0
2556,100000.0
2557,125500.0
