Id,SalePrice
1461,130549.66469204874
1462,155162.9424752592
1463,188352.93139940195
1464,182285.1622280417
1465,198630.09076554285
1466,176591.851775699
1467,163326.363669593
1468,175066.9614423092
1469,185579.449184749
1470,120632.6233951363
1471,193756.84624600623
1472,97157.30989099282
1473,99805.58231754029
1474,156195.8743330658
1475,138453.2695536145
1476,366383.44347596844
1477,259735.74515290916
1478,303179.8991641886
1479,249399.9592719515
1480,494290.947095238
1481,319208.54487726005
1482,206384.4140152471
1483,169001.5777374163
1484,170324.81445516343
1485,168726.35111258336
1486,203705.98811324078
1487,352109.33795021643
1488,247194.75802343487
1489,200860.0215613882
1490,190935.41873579443
1491,190686.79078403558
1492,109244.13818976641
1493,175363.35543936247
1494,289653.5556105624
1495,298939.63906502794
1496,218823.3514026067
1497,190000.7781763307
1498,152515.43240440192
1499,151682.46807106858
1500,150764.53207892712
1501,173631.56321861246
1502,149774.86065559517
1503,294015.22208746505
1504,232889.94803642153
1505,214688.56211471235
1506,180699.2846430721
1507,216127.21346280366
1508,215366.83319040082
1509,170030.81031676516
1510,149922.28440201833
1511,155099.0200883442
1512,168928.73716921225
1513,169739.5291697991
1514,177535.08498273845
1515,169308.58522378068
1516,174632.1307226205
1517,147637.26552689823
1518,136337.55154918498
1519,222254.3143200705
1520,138617.04617871562
1521,145757.32876719703
1522,168048.2347552248
1523,115636.95295627363
1524,123490.15472548764
1525,132331.62657574232
1526,134962.63538498594
1527,91429.12910513105
1528,122680.9891610386
1529,137870.02008530076
1530,160253.9266736011
1531,113818.00883299371
1532,109978.45661541958
1533,133764.2754405924
1534,117443.9908971569
1535,154431.5097629374
1536,111060.84817829955
1537,79784.47344874166
1538,186663.94819543362
1539,217034.92321575995
1540,128559.03192883328
1541,172753.74180003084
1542,145933.87635955738
1543,215960.48543832207
1544,82269.0075460866
1545,104877.81878012346
1546,123952.582315787
1547,142652.43263399362
1548,145091.3542483249
1549,111542.70706343818
1550,143566.38234490002
1551,117914.50853384683
1552,129319.67639410701
1553,148007.74508743046
1554,111087.14852973564
1555,176211.65803399292
1556,113124.37135912137
1557,144389.9654688841
1558,99021.3884256577
1559,131541.875697802
1560,143594.41798844645
1561,174263.82850568477
1562,119213.4858347912
1563,122948.08751472979
1564,162343.41564406347
1565,152088.85572918228
1566,196923.04402410713
1567,87779.50139750316
1568,224215.94417812288
