Id,SalePrice
1461,118384.96781341964
1462,159510.4534677503
1463,188004.53325270125
1464,189861.20836146013
1465,184990.95388620303
1466,171714.77019402303
1467,170171.690889039
1468,167089.9968773902
1469,188418.03298397514
1470,129604.37537631312
1471,190254.89769151146
1472,93552.41501806822
1473,97777.74516747211
1474,146656.4655881123
1475,123986.592631649
1476,407234.5491899336
1477,257812.19387899648
1478,284085.7310312949
1479,295316.77572982304
1480,492779.36248596554
1481,326960.7531511058
1482,207588.4554198572
1483,170775.8212084639
1484,164815.34386483958
1485,180733.91070807737
1486,196661.41888423057
1487,355060.76190713194
1488,235302.44392855788
1489,205579.34336624257
1490,221409.25562290178
1491,191890.84299838298
1492,90970.95206014492
1493,177830.77934711621
1494,297461.31503031694
1495,295489.2328997612
1496,237979.10768101367
1497,188420.4761198908
1498,161343.54590847893
1499,159220.65312588026
1500,153644.23173491587
1501,177106.1415319008
1502,156568.4757587737
1503,301837.5339996532
1504,241538.90270749206
1505,222866.83106032407
1506,188615.27933840462
1507,238409.10941395437
1508,199642.45541137215
1509,161595.45196362404
1510,149297.6206765394
1511,149470.1030980104
1512,172094.79010265955
1513,134745.15844007808
1514,163775.9974307938
1515,193609.4967017624
1516,144205.99495984882
1517,160620.12952657294
1518,132937.08696332906
1519,219608.14747077646
1520,135737.63681732118
1521,137082.89026903827
1522,166135.5644195771
1523,112117.60869279152
1524,119087.9351752692
1525,121648.67624480325
1526,114144.30678288231
1527,110993.55832005819
1528,129943.96375103909
1529,143881.50128564634
1530,170362.45120365522
1531,112520.97177985894
1532,96545.39325513343
1533,147829.7723255193
1534,118862.74523134204
1535,150129.31736497817
1536,102349.88931841655
1537,67824.4486186716
1538,157999.1399019164
1539,196957.94248731137
1540,102075.7598529919
1541,132016.67719178146
1542,134256.1941864709
1543,219267.75382650463
1544,83767.38676914005
1545,101366.12013609066
1546,131325.34118790284
1547,126563.52549697756
1548,129701.18744085642
1549,114003.32893959594
1550,131881.74576626014
1551,107500.17389714134
1552,143679.77649339972
1553,149343.25669917362
1554,113553.39790291147
1555,177868.01353559305
1556,93851.999493769
1557,99936.7751272085
1558,95997.89917457326
1559,97139.53693862045
1560,136537.65711799997
1561,135056.96026535248
1562,131502.2447742478
1563,119869.25962888829
1564,160820.3092030824
1565,145875.73729312947
1566,240288.345128799
1567,74262.19480697851
1568,230273.04290324246
1569,146347.98424852485
1570,146513.8218665481
1571,125653.16721567384
1572,148215.90030561993
1573,257067.8142522644
1574,111852.11998838578
1575,233197.91523178216
1576,230424.15474027564
1577,196261.8254670577
1578,146307.05370002604
1579,149316.04584692512
1580,192931.80869262875
1581,163696.72148871113
1582,126118.83034170777
1583,317484.69262120756
1584,225243.12427314796
1585,140836.2981377836
1586,72059.03878725447
1587,93614.33823406803
1588,151826.31424980334
1589,96004.65343831391
1590,131507.69346223056
1591,93300.93325443142
1592,122403.57618537152
1593,125814.46447916613
1594,144462.67059465154
1595,111317.32347393267
1596,238813.01858361045
1597,185942.98724173548
1598,195405.31029195362
1599,180640.71577289392
1600,167142.17291801076
1601,64893.97352304046
1602,109676.76177000838
1603,90870.7155113084
1604,286840.2984753612
1605,238390.0857160642
1606,164749.0994938424
1607,168858.16264878903
1608,215740.2167838239
1609,192989.27279473742
1610,155528.64538624525
1611,140607.82275806495
1612,163500.85266635718
1613,158517.44009005668
1614,129940.16437149863
1615,88773.06505407287
1616,69097.94343323169
1617,92135.51951645355
1618,123075.97427278175
1619,146871.61317681006
1620,162819.3552326727
1621,133422.8428849084
1622,138157.2953145349
1623,275587.3739870633
1624,207832.361540803
1625,121618.2122304374
1626,161391.89660890616
1627,184713.93298526254
1628,285195.6739500685
1629,181112.35054520002
1630,361759.39753854886
1631,215238.26824374328
1632,242684.341799057
1633,172056.09324600702
1634,186581.92406724044
1635,175167.72805280637
1636,152122.81737230095
1637,195523.44853970202
1638,204137.73517496156
1639,180411.6019368166
1640,264853.4626138463
1641,175025.58333255784
1642,232490.7303344509
1643,224704.65510916544
1644,230178.1767714014
1645,206250.86326642503
1646,157821.71843558902
1647,159592.50428468848
1648,131991.0793962814
1649,141669.56315827556
1650,115296.73911437317
1651,120858.32915653448
1652,96155.21382766384
1653,97904.71267754218
1654,146382.992056485
1655,148341.80190410026
1656,141232.77348507795
1657,145192.4804626432
1658,147523.1100384408
1659,125503.94382094266
1660,161189.61837083937
1661,458503.2477181028
1662,404675.1846593786
1663,396922.6145788061
1664,467451.9798261974
1665,312294.0303602123
1666,337071.1134740983
1667,385909.5861160242
1668,336668.0898269426
1669,286531.3713978387
1670,350594.30388319236
1671,256296.62359579597
1672,452477.1541495103
1673,299881.2781468536
1674,245759.19654901474
1675,187060.59423372493
1676,190757.106048879
1677,214047.9083942114
1678,462981.3270061229
1679,393008.38381698454
1680,335897.8693858841
1681,257145.00245821165
1682,319894.51136518613
1683,182784.76920286866
1684,173243.38233351655
1685,170194.1070601462
1686,170500.9912723425
1687,169035.23260871324
1688,190964.6317801925
1689,194758.48767393836
1690,194019.14994971658
1691,181304.4762333313
1692,277440.05365510145
1693,170529.1882130607
1694,180937.3961737869
1695,167373.54025318671
1696,273115.1633342207
1697,169308.63608637525
1698,367310.1760150003
1699,322923.8806804634
1700,246937.12561887727
